OFFICIAL DRAW FOR KINDERSLEY, SK
Performance: 1. Thursday 26 @ 7:00PM
Performance: 2. Friday 27 @ 7:00PM
Performance: 3. Saturday 28 @ 7:00PM
Performance: 4. Friday 27 @ 9:00AM
EVENT|CCA#|MEMBER NAME|LOCALE|STOCK NAME/DESCRIPTION
TIE DOWN ROPING|R11330| 2. POPESCUL JESSE (PERF # 1)|CPRA|
TIE DOWN ROPING|7049C| 3. MARCENKO GEORGE (PERF # 1)|ROCKGLEN, SK|
TIE DOWN ROPING|6259C| 4. HOUSTON RICHARD (PERF # 1)|WAINWRIGHT, AB|
TIE DOWN ROPING|R325611| 5. BUEHLER JEREMY (PERF # 1)|CPRA|
TIE DOWN ROPING|R325171| 6. SIMPSON LEVI (PERF # 1)|CPRA|
TIE DOWN ROPING|7430C| 7. ANDERSON MACLIN (PERF # 1)|ROCKGLEN, SK|
TIE DOWN ROPING|J7522| 8. SQUIRES AUSTIN (PERF # 1)|IRMA, AB|
TIE DOWN ROPING|3996C| 9. ROOD CODY (PERF # 1)|BENGOUGH SK|
TIE DOWN ROPING|5942C| 10. SIGFUSSON SCOTT (PERF # 1)|DAVIDSON, SK|
TIE DOWN ROPING||PERFORMANCE: 2||
TIE DOWN ROPING|| ||
TIE DOWN ROPING|6835C| 1. BROWN ORY (PERF # 2)|LENORE, MB|
TIE DOWN ROPING|6047C| 2. KULBACKI BRYCE (PERF # 2)|RED WILLOW, AB|
TIE DOWN ROPING|6293C| 3. WALBURGER ROSS (PERF # 2)|WOOD MOUNTAIN, SK|
TIE DOWN ROPING|6815C| 4. DAVIDSON JB (PERF # 2)|RIMBEY, AB|
TIE DOWN ROPING|7514| 5. DYCK STRAN (PERF # 2)|MEDICINE HAT, AB|
TIE DOWN ROPING|7438| 6. GULICK CHAD (PERF # 2)|WETASKIWIN, AB|
TIE DOWN ROPING|5373C| 7. RADKE CLINT (PERF # 2)|MARYFIELD, SK|
TIE DOWN ROPING|7472| 8. JOHNSON DAWSON (PERF # 2)|STRATHMORE, AB|
TIE DOWN ROPING|3956C| 9. HARDEN JEREMY  (PERF # 2)|CASTOR, AB|
TIE DOWN ROPING|5298C| 10. FOLK KEITH (PERF # 2)|SWIFT CURRENT SK|
TIE DOWN ROPING|5866C| 11. MOEBIS TREVOR (PERF # 2)|SEVEN PERSONS, AB|
TIE DOWN ROPING||PERFORMANCE: 3||
TIE DOWN ROPING|| ||
TIE DOWN ROPING|R11329C| 1. POPESCUL TYLER (PERF # 3)|CPRA|
TIE DOWN ROPING|5085C| 2. FOLK KEVIN (PERF # 3)|SWIFT CURRENT SK|
TIE DOWN ROPING|R330103| 3. ROBINSON BEN (PERF # 3)|CPRA|
TIE DOWN ROPING|5020C| 4. GETZ TYLER (PERF # 3)|LUCKY LAKE, SK|
TIE DOWN ROPING|C6370C| 5. HATCH JUSTIN (PERF # 3)|CRA|
TIE DOWN ROPING|R11487| 6. MILLER AARON (PERF # 3)|CPRA|
TIE DOWN ROPING|R10885| 7. GAGNON BLAKE (PERF # 3)|CPRA|
TIE DOWN ROPING|C6| 8. MORTON EVERTT (PERF # 3)|CRA|
TIE DOWN ROPING|R11377| 9. DUBLANKO DARREN (PERF # 3)|CPRA|
TIE DOWN ROPING|R329876| 10. ROBINSON KIRK (PERF # 3)|CPRA|
TIE DOWN ROPING||PERFORMANCE: 4||
TIE DOWN ROPING|| ||
TIE DOWN ROPING|6661C| 1. FINNERTY DANNY (PERF # 4)|DUCHESS, AB|
TIE DOWN ROPING|C6915C| 2. HUGHSON CLARK (PERF # 4)|CRA|
TIE DOWN ROPING|5483C| 3. PORTER DEVON (PERF # 4)|SOLSGIRTH, MB|
TIE DOWN ROPING|R11365| 4. SMITH BLAIR (PERF # 4)|CPRA|
TIE DOWN ROPING|5019C| 5. GETZ CODY (PERF # 4)|BALGONIE, SK|
TIE DOWN ROPING|R11556| 6. CORNET COLT (PERF # 4)|CPRA|
TIE DOWN ROPING|6510C| 7. MCLEOD TUFTIN (PERF # 4)|WALDECK, SK|
TIE DOWN ROPING|2007C| 8. SWITZER BLAINE (PERF # 4)|SWIFT CURRENT SK|
TIE DOWN ROPING|R8498| 9. NEITZ GUY (PERF # 4)|LRA|
TIE DOWN ROPING|6555| 10. PEROZAK MACE (PERF # 4)|CLARESHOLM, AB|
TIE DOWN ROPING|R7114| 11. DAVIES AARON (PERF # 4)|LRA|
TIE DOWN ROPING|R7132C| 12. WILLIAMSON BLAKE (PERF # 4)|CRA|
TIE DOWN ROPING|5643C| 13. SWITZER MATT (PERF # 4)|YORKTON, SK      |
TIE DOWN ROPING|7462| 14. HOFER CHASE (PERF # 4)|MAGRATH, AB|
TIE DOWN ROPING|6648C| 15. HAYES WYATT (PERF # 4)|VAL MARIE, SK|
TIE DOWN ROPING|R131| 16. SMITH JASON (PERF # 4)|WRA|
TIE DOWN ROPING|6857C| 17. MCLEOD TYCE (PERF # 4)|WALDECK, SK|
TIE DOWN ROPING|3955C| 18. DUNHAM BRUCE (PERF # 4)|INDIAN HEAD, SK|
TIE DOWN ROPING|3876| 19. TAYPOTAT SAM (PERF # 4)|WHITEWOOD SK|
TIE DOWN ROPING|6635C| 20. MASTAD CLAY (PERF # 4)|PLEASANTDALE, SK |
TIE DOWN ROPING|R110627| 21. GRANT MORGAN (PERF # 4)|CPRA|
TIE DOWN ROPING|R321967| 22. CORNET STACY (PERF # 4)|CPRA|
TIE DOWN ROPING|C6460C| 23. MILLER RYAN (PERF # 4)|CRA|
TIE DOWN ROPING|6071C| 24. KELLER SHAY (PERF # 4)|ROCKGLEN, SK|
TIE DOWN ROPING|C266C| 25. PEROZAK GUY (PERF # 4)|CRA|
TIE DOWN ROPING|R10880| 26. MILLER SHAWN (PERF # 4)|DALEMEAD, AB|
TIE DOWN ROPING|R1056| 27. TAYPOTAT DARRELL (PERF # 4)|INFR|
TIE DOWN ROPING|R100005| 28. TAYPOTAT CURTIS (PERF # 4)|INFR|
TIE DOWN ROPING|7280C| 29. WRIGHT TYSON (PERF # 4)|LETHBRIDGE, AB|
TIE DOWN ROPING|R322219| 30. HOFER LOGAN (PERF # 4)|CPRA|
TIE DOWN ROPING|6539C| 31. NEITZ MARK (PERF # 4)|STETTLER, AB|
STEER WRESTLING||PERFORMANCE: 1||
STEER WRESTLING|| ||
STEER WRESTLING|5942C| 1. SIGFUSSON SCOTT (PERF # 1)|DAVIDSON, SK|
STEER WRESTLING|1561C| 2. LOEPPKY TJ (PERF # 1)|CENTRAL BUTTE, SK|
STEER WRESTLING|6278C| 3. SPARROW JARED (PERF # 1)|NORTH BATTLEFORD SK|
STEER WRESTLING|7419| 4. WHEELER GEORGE (PERF # 1)|DAVIDSON SK|
STEER WRESTLING|1705C| 5. MARCENKO ZANE (PERF # 1)|ROCKGLEN, SK|
STEER WRESTLING|6645C| 6. KLOVANSKY KAL (PERF # 1)|QU'APPELLE, SK|
STEER WRESTLING|CP3960C| 7. RESCH WAYNE (PERF # 1)|MAPLE CREEK, SK|
STEER WRESTLING|J1543C| 8. RESCH BRADY (PERF # 1)|MAPLE CREEK, SK|
STEER WRESTLING|R1138| 9. PETERS BUCK (PERF # 1)|KCRA|
STEER WRESTLING|6505C| 10. ELLIS TY (PERF # 1)|SONNINGDALE, SK|
STEER WRESTLING||PERFORMANCE: 2||
STEER WRESTLING|| ||
STEER WRESTLING|7520| 1. CLARY MATTHEW (PERF # 2)|SPRUCE GROVE, AB|
STEER WRESTLING|6098C| 2. TOBER DANIEL (PERF # 2)|OXBOW SK|
STEER WRESTLING|3956C| 3. HARDEN JEREMY  (PERF # 2)|CASTOR, AB|
STEER WRESTLING|5328C| 4. HARDEN JOSH (PERF # 2)|BIG VALLEY, AB|
STEER WRESTLING|6047C| 5. KULBACKI BRYCE (PERF # 2)|RED WILLOW, AB|
STEER WRESTLING|6559C| 6. HARRIS SCOTT (PERF # 2)|STONEWALL, MB|
STEER WRESTLING|6736| 7. SHUCKBURGH RYAN (PERF # 2)|INNISFAIL, AB|
STEER WRESTLING|7510| 8. WARD TYRELL (PERF # 2)|THREE HILLS, AB|
STEER WRESTLING|6739C| 9. SANDILANDS DAVID (PERF # 2)|ESTERHAZY, SK|
STEER WRESTLING|R8008| 10. NICHOLSON DUSTIN (PERF # 2)|LRA|
STEER WRESTLING||PERFORMANCE: 3||
STEER WRESTLING|| ||
STEER WRESTLING|CP3004C| 1. COWIE JESS (PERF # 3)|CRA|
STEER WRESTLING|5860C| 2. STORY GARETT  (PERF # 3)|NETHERHILL SK|
STEER WRESTLING|C6967C| 3. NICKOLSON TRACE (PERF # 3)|CRA|
STEER WRESTLING|3636C| 4. MCPHEE BRIAN (PERF # 3)|HANLEY SK|
STEER WRESTLING|R10885| 5. GAGNON BLAKE (PERF # 3)|CPRA|
STEER WRESTLING|5957C| 6. HANTELMAN CHAD (PERF # 3)|KYLE, SK|
STEER WRESTLING||PERFORMANCE: 4||
STEER WRESTLING|| ||
STEER WRESTLING|7169C| 1. BRIGDEN AVERY (PERF # 4)|SOURIS, MB|
STEER WRESTLING|R110627| 2. GRANT MORGAN (PERF # 4)|CPRA|
STEER WRESTLING|R329492| 3. WILLICK TY (PERF # 4)|CPRA|
STEER WRESTLING|R11366| 4. GUZE JOSEPH (PERF # 4)|CPRA|
STEER WRESTLING|6347C| 5. SCHROEDER LEIGHTON (PERF # 4)|SOURIS, MB|
STEER WRESTLING|R11372| 6. LANDMARK WADE (PERF # 4)|CPRA|
STEER WRESTLING|R30699C| 7. CASSIDY CODY (PERF # 4)|DONALDA, AB|
STEER WRESTLING|R11011| 8. MAILER MATTHEW (PERF # 4)|CPRA|
STEER WRESTLING|R10751C| 9. KNITTIG LORNE (PERF # 4)|CPRA|
STEER WRESTLING|C6993| 10. KLATT MATT (PERF # 4)|CRA|
STEER WRESTLING|C6956C| 11. MINUE ARLAN (PERF # 4)|CRA|
STEER WRESTLING|R11593| 12. HAYES RILEY (PERF # 4)|CPRA|
STEER WRESTLING|R328720| 13. RICHARDSON MATTHEW (PERF # 4)|CPRA|
STEER WRESTLING|6596C| 14. KURTZ JUSTIN (PERF # 4)|COALDALE, AB|
STEER WRESTLING|C5572C| 15. LONSBURY SHAUN (PERF # 4)|CRA|
STEER WRESTLING|6685C| 16. NEWTON BLAKE (PERF # 4)|DEL BONITA, AB|
STEER WRESTLING|5483C| 17. PORTER DEVON (PERF # 4)|SOLSGIRTH, MB|
STEER WRESTLING|6101C| 18. TRAUTMAN MICHAEL (PERF # 4)|LETHBRIDGE AB|
STEER WRESTLING|R328140C| 19. WALKER DUSTIN (PERF # 4)|CPRA|
STEER WRESTLING|R26918| 20. WOODWARD TODD (PERF # 4)|CPRA|
LADIES BARREL RACING||PERFORMANCE: 1||
LADIES BARREL RACING|| ||
LADIES BARREL RACING|L7129C| 1. KIELSTRA CHRISSY (PERF # 1)|BURDETT, AB|TIMER DUTIES
LADIES BARREL RACING|L7421C| 2. ROOD MEAGHAN (PERF # 1)|BENGOUGH, SK|TIMER DUTIES
LADIES BARREL RACING|L6731C| 3. SCHUURMAN BRITTNY (PERF # 1)|DEL BONITA, AB|BARREL REP
LADIES BARREL RACING|C7322C| 4. BOWYER DELLA (PERF # 1)|CRA|
LADIES BARREL RACING|J1696C| 5. BRIERE BAILEY (PERF # 1)|MANKOTA, SK|
LADIES BARREL RACING|J1506C| 6. WILLIAMSON KASSIDY (PERF # 1)|MANKOTA, SK|
LADIES BARREL RACING|M2752C| 7. BEAR SHASTA (PERF # 1)|MRCA|
LADIES BARREL RACING|L7499| 8. VANBUSKIRK SHANNON (PERF # 1)|MANYBERRIES, AB|
LADIES BARREL RACING|P7434C| 9. WESTON WHITNEY (PERF # 1)|CARDSTON, AB|
LADIES BARREL RACING|L5584C| 10. SWITZER BARBARA (PERF # 1)|HAZENMORE, SK|TIMER DUTIES
LADIES BARREL RACING|J1601C| 11. PETERS BLISS (PERF # 1)|BIGGAR, SK|TIMER DUTIES
LADIES BARREL RACING||PERFORMANCE: 2||
LADIES BARREL RACING|| ||
LADIES BARREL RACING|J1677C| 1. HICKS LEXI (PERF # 2)|MORTLACH SK|TIMER DUTIES
LADIES BARREL RACING|L4098C| 2. LAWRENCE TK (PERF # 2)|WILLISTON, ND USA|TIMER DUTIES
LADIES BARREL RACING|L6820C| 3. STOKES LAURA (PERF # 2)|AUSTIN, MB|
LADIES BARREL RACING|L6830C| 4. HANSON ALEX (PERF # 2)|MEDICINE HAT, AB|
LADIES BARREL RACING|L5550C| 5. DRAKE KARA (PERF # 2)|MOOSE JAW, SK|
LADIES BARREL RACING|C394C| 6. SMITH DANA (PERF # 2)|CRA|
LADIES BARREL RACING|L5293C| 7. DENBROK TRACI  (PERF # 2)|ESTERHAZY, SK|
LADIES BARREL RACING|M2364C| 8. PETERS CASSANDRA (PERF # 2)|PLUMAS, MB|
LADIES BARREL RACING|L7083C| 9. PETERS SAMANTHA (PERF # 2)|PLUMAS MB|TIMER DUTIES
LADIES BARREL RACING|L3939C| 10. LEIBRAND DONNA (PERF # 2)|PEERLESS MT USA|TIMER DUTIES
LADIES BARREL RACING||PERFORMANCE: 3||
LADIES BARREL RACING|| ||
LADIES BARREL RACING|R4153C| 1. HOWES BRAIDY (PERF # 3)|CPRA|TIMER DUTIES
LADIES BARREL RACING|L7432| 2. NAYLEN NANCY (PERF # 3)|MARYFIELD, SK|TIMER DUTIES
LADIES BARREL RACING|L7509| 3. MILLARD TANA (PERF # 3)|RED DEER COUNTY, AB|
LADIES BARREL RACING|P6662C| 4. MCDERMIT SHAYANA (PERF # 3)|SOUTHEY, SK|
LADIES BARREL RACING|L7416| 5. WILEY BRITTANY (PERF # 3)|MANOR, SK|
LADIES BARREL RACING|R10315C| 6. DAINES SYDNEY (PERF # 3)|CPRA|
LADIES BARREL RACING|L5955C| 7. GROVES LISA (PERF # 3)|CZAR, AB|
LADIES BARREL RACING|R4770| 8. WARREN KAREEN (PERF # 3)|CPRA|
LADIES BARREL RACING|R11543| 9. DOENZ JODI (PERF # 3)|CPRA|TIMER DUTIES
LADIES BARREL RACING|L6718C| 10. SLADE LARAMIE (PERF # 3)|LESTOCK, SK|TIMER DUTIES
LADIES BARREL RACING||PERFORMANCE: 4||
LADIES BARREL RACING|| ||
LADIES BARREL RACING|L7303C| 1. POLETZ LIANE (PERF # 4)|DUCHESS, AB|TIMER DUTIES
LADIES BARREL RACING|L6378C| 2. THIESSEN MELISSA (PERF # 4)|STETTLER, AB|TIMER DUTIES
LADIES BARREL RACING|C2531C| 3. BISCHLER JAN (PERF # 4)|CRA|
LADIES BARREL RACING|L7466| 4. SKOCDOPOLE DIANE (PERF # 4)|BIG VALLEY, AB|
LADIES BARREL RACING|L7427| 5. YARSHENKO MARDI (PERF # 4)|MAPLE CREEK SK|
LADIES BARREL RACING|L6483C| 6. KELLER ROBBI (PERF # 4)|ROCKGLEN, SK |
LADIES BARREL RACING|LOC6500| 7. HORN KANDI (PERF # 4)|KIN|
LADIES BARREL RACING|L6374C| 8. MASTAD ANGELA (PERF # 4)|PLEASANTDALE, SK|
LADIES BARREL RACING|C6340| 9. TRAUTMAN VICTORIA (PERF # 4)|CRA|
LADIES BARREL RACING|L6429C| 10. WARKEN DALLAS (PERF # 4)|CORONACH, SK|
LADIES BARREL RACING|L6663C| 11. SCHNITZLER RENIE (PERF # 4)|VANSCOY, SK|
LADIES BARREL RACING|C267C| 12. PEROZAK ROSE (PERF # 4)|CRA|
LADIES BARREL RACING|C6426| 13. ROMANO TABITHA (PERF # 4)|CRA|
LADIES BARREL RACING|C6679C| 14. VANBUSKIRK JESSICA (PERF # 4)|CRA|
LADIES BARREL RACING|L5402C| 15. HOOVER JACQUELINE (PERF # 4)|VANSCOY, SK |
LADIES BARREL RACING|L5602C| 16. DUERR AMANDA (PERF # 4)|FULDA, SK|
LADIES BARREL RACING|R21799| 17. TITTEL SARAH (PERF # 4)|CPRA|
LADIES BARREL RACING|LOC6502| 18. RITCHIE ASHLEY  (PERF # 4)|KIN|
LADIES BARREL RACING|L7463| 19. BUNNEY JENN (PERF # 4)|BYEMOOR, AB|
LADIES BARREL RACING|LOC6505| 20. BRETON CARIANN (PERF # 4)|KIN|
LADIES BARREL RACING|J7299C| 21. WALDNER MEGAN (PERF # 4)|BOWLSLAND, AB|
LADIES BARREL RACING|C7291C| 22. HERTZ DEBBIE (PERF # 4)|CRA|
LADIES BARREL RACING|L7447| 23. FROESE TORIE (PERF # 4)|BIENFAIT, SK|
LADIES BARREL RACING|LOC6506| 24. MADILL MONTANA (PERF # 4)|KIN|
LADIES BARREL RACING|C3132C| 25. HELVORSON TARA (PERF # 4)|CRA|
LADIES BARREL RACING|J1389C| 26. WRIGHT MADISON (PERF # 4)|LETHBRIDGE, AB|
LADIES BARREL RACING|L7426C| 27. COOPER MAGGY (PERF # 4)|MAPLE CREEK, SK|
LADIES BARREL RACING|C2515C| 28. BRODERSON AMBER (PERF # 4)|CRA|
LADIES BARREL RACING|C5596C| 29. PANCOAST JODY (PERF # 4)|CRA|
LADIES BARREL RACING|C2513C| 30. MARSHALL TRINA (PERF # 4)|CRA|
LADIES BARREL RACING|L7344C| 31. SCHUURMAN WHITTNY (PERF # 4)|DIAMOND CITY, AB|
LADIES BARREL RACING|L6632C| 32. LEGUERRIER SHANNON (PERF # 4)|DONALDA, AB|
LADIES BARREL RACING|J1653C| 33. CLEVELAND ASHLEY         (PERF # 4)|BENGOUGH, SK|
LADIES BARREL RACING|L5825C| 34. PORTER AMANDA  (PERF # 4)|SOLSGIRTH, MB|
LADIES BARREL RACING|L7334C| 35. VANHAL DAWN (PERF # 4)|SCANDIA, AB|
LADIES BARREL RACING|L5545C| 36. GRAD KRYSTAL  (PERF # 4)|GRAVELBOURG, SK  |
LADIES BARREL RACING|L7513| 37. LAWRENCE CHRISTA (PERF # 4)|MAPLE CREEK, SK|
LADIES BARREL RACING|L7487| 38. CAMPBELL ASHLYN (PERF # 4)|OLDS, AB|
LADIES BARREL RACING|P7494| 39. MCGILLIVRAY RAEGAN (PERF # 4)|PROVOST, AB|
LADIES BARREL RACING|L5498C| 40. GETZ JENNIFER (PERF # 4)|BALGONIE, SK        |
LADIES BARREL RACING|L6839C| 41. WILSON JAYDEN (PERF # 4)|GLEICHEN, AB|
LADIES BARREL RACING|L6888C| 42. MCMANN SHAYLEE (PERF # 4)|DONALDA, AB|
LADIES BARREL RACING|L7278C| 43. CROSSLEY JACEY (PERF # 4)|MOOSOMIN, SK|
LADIES BARREL RACING|C6776C| 44. WILSON MARCI (PERF # 4)|CRA|
LADIES BARREL RACING|L7507| 45. OGLE CHYANNE (PERF # 4)|MCCORD, SK|
LADIES BARREL RACING|L5698C| 46. GRIFFIN JODIE (PERF # 4)|DELISLE, SK     |
LADIES BARREL RACING|L7448C| 47. SHAPLEY CHANTEL (PERF # 4)|MORTLACH, SK |
LADIES BARREL RACING|L7490| 48. LYNN KAYLA (PERF # 4)|BOW ISLAND, AB|
LADIES BARREL RACING|L6382| 49. WILSON JOCELYN (PERF # 4)|MAPLE CREEK, SK|
LADIES BARREL RACING|C6735C| 50. HALVORSON MONTANA (PERF # 4)|CRA|
